Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Exile Group,https://www.crunchbase.com/organization/exile-group,"Jan 21, 2026","£30,000,000",Not Started,"Business Intelligence, Communities, Finance, Information Services","London, England, United Kingdom","Exile Group unites TXF, Proximo, and Uxolo, focusing on global finance community networking.","18,527",https://www.exilegroup.com/,$1M to $10M,Bridgepoint,Bridgepoint,,https://www.linkedin.com/company/exilegroup,51-100,"£30,000,000",2013
Blue Raven Solutions,https://www.crunchbase.com/organization/blue-raven-solutions,"Jan 21, 2026","$500,000,000",Not Started,"Fleet Management, Supply Chain Management, Transportation","Morristown, New Jersey, United States",Blue Raven Solutions specializes in supply chain management solutions for military and commercial sectors.,"19,809",https://blueravencorp.com/,$1M to $10M,Fortress Investment Group,Fortress Investment Group,,https://www.linkedin.com/company/blue-raven-solutions/,51-100,"$500,000,000",2023
Fidelis Infrastructure,https://www.crunchbase.com/organization/fidelis-infrastructure,"Jan 21, 2026","$40,000,000",Not Started,"Energy, Finance, Financial Services","Houston, Texas, United States","Fidelis Infrastructure is a fund management firm that invests in renewable, transitioning energy and digital infrastructure sectors.","23,081",https://fidelisinfra.com/,—,—,—,,https://www.linkedin.com/company/fidelis-infrastructure-lp,11-50,"$40,000,000",2020
LoanStar Technologies,https://www.crunchbase.com/organization/loanstar-technologies,"Jan 21, 2026","$30,700,000",Not Started,"Finance, Financial Services, FinTech","Swarthmore, Pennsylvania, United States","LoanStar works with lenders of all sizes to design, deploy and power instant indirect consumer lending at the point-of-sale.","26,268",http://www.loanstartechnologies.com/,$1M to $10M,"Sageview Capital, Ben Franklin Technology Partners of Southeastern Pennsylvania, Trumark Financial Credit Union, Monarch Global Strategies, Launch CUSO Holdings","Ben Franklin Technology Partners of Southeastern Pennsylvania, Sageview Capital",https://x.com/loanstartech,https://www.linkedin.com/company/loanstar-technologies,51-100,"$500,000","Nov 4, 2015"
Buendía,https://www.crunchbase.com/organization/buend%C3%ADa,"Jan 21, 2026","€8,000,000",Not Started,"Tourism, Tour Operator, Travel, Travel Agency","Oviedo, Asturias, Spain","BuendíaTours offers guided tours, excursions, and personalized travel experiences across Europe.","26,449",https://www.buendiatours.com/,$1M to $10M,"Santander, Banco Bilbao Vizcaya Argentaria, Banco Sabadell, CaixaBank, Instituto de Credito",Instituto de Credito,https://x.com/buendiatours,https://www.linkedin.com/company/buendiatours,51-100,"€8,000,000",2011
SurgePays,https://www.crunchbase.com/organization/surgepays,"Jan 21, 2026","$24,500,000",Not Started,"Financial Services, FinTech, Software, Telecommunications","Tennessee, Illinois, United States",SurgePays is a fintech software platform that processes third-party prepaid wireless activations.,"27,193",https://surgepays.com/,$10M to $50M,—,—,https://x.com/SurgePays,https://www.linkedin.com/company/surgepays,101-250,"$2,500,000",2005
Deerfield Episcopal Retirement Community,https://www.crunchbase.com/organization/deerfield-episcopal-retirement-community-incorporated,"Jan 21, 2026","$357,225,000",Not Started,"Fitness, Health Care, Wellness","Asheville, North Carolina, United States",Deerfield Episcopal Retirement Community is a nonprofit organization.,"27,396",https://www.deerfieldwnc.org/,$50M to $100M,Ziegler,Ziegler,,http://linkedin.com/company/deerfield-episcopal-retirement-community,101-250,"$357,225,000",1955
Valereum,https://www.crunchbase.com/organization/valereum,"Jan 21, 2026","$200,327,543",Not Started,"Blockchain, Ethereum, Financial Services, Information Technology","Gibraltar, Gibraltar, Gibraltar",Valereum provides technology solutions and operates exchanges and marketplaces to release capital and create value in tokenize.,"28,846",https://vlrm.com/,Less than $1M,Valereum QGP-SP,Valereum QGP-SP,https://x.com/ValereumPLC,https://www.linkedin.com/company/valereum-plc,1-10,"£243,478",2012
Briar Homes,https://www.crunchbase.com/organization/briar-homes,"Jan 21, 2026","£17,300,000",Not Started,"Construction, Home Improvement, Real Estate","Glasgow, Glasgow City, United Kingdom",Briar Homes is a highly skilled private home builder with extensive experience in the industry.,"32,664",https://www.briar-homes.co.uk/,—,"Bank of Scotland, Housing Growth Partnership","Bank of Scotland, Housing Growth Partnership",,https://www.linkedin.com/company/briar-homes-limited-scotland/,251-500,"£10,000,000","Apr 5, 2016"
Erste Group,https://www.crunchbase.com/organization/erste-group,"Jan 21, 2026","€1,500,000,000",Not Started,"Banking, Finance, Financial Services, Foreign Exchange Trading","Vienna, Wien, Austria","Erste Group provides a range of banking and other financial services in Austria, Central and Eastern Europe, and internationally.","33,392",http://erstegroup.com/,$10B+,—,—,https://x.com/ErsteGroupIR,https://www.linkedin.com/company/erste-group-bank-ag,10001+,"€750,000,000",1819
Corvus Pharmaceuticals,https://www.crunchbase.com/organization/corvus-pharmaceuticals,"Jan 21, 2026","$446,700,000",Not Started,"Biopharma, Biotechnology, Pharmaceutical","Burlingame, California, United States",Corvus Pharmaceuticals is a clinical-stage biopharmaceutical company.,"33,666",http://www.corvuspharma.com/,—,"BlackRock, Adams Street Partners, Fidelity, Point72, OrbiMed","EcoR1 Capital, OrbiMed, Rock Springs Capital",,https://www.linkedin.com/company/corvus-pharmaceuticals,51-100,"$201,000,000",2014
Tech Europe Foundation,https://www.crunchbase.com/organization/tech-europe-foundation,"Jan 21, 2026","€120,000,000",Not Started,Non Profit,"Milan, Lombardia, Italy",Tech Europe Foundation is a nonprofit organization that focused on fostering technological advancement and supporting startups in Europe.,"37,676",https://tef.tech/,—,FSI,FSI,,https://www.linkedin.com/company/tech-europe-foundation,11-50,"€120,000,000",2024
Aqua,https://www.crunchbase.com/organization/aqua-america,"Jan 21, 2026","$934,803,000",Not Started,"Business Development, Customer Service, Infrastructure","Bryn Mawr, Pennsylvania, United States","Aqua is the holding company for regulated utilities providing water or wastewater services in Pennsylvania,","47,017",https://www.aquawater.com/,—,"CPP Investments, Pennsylvania Infrastructure Investment Authority, State Revolving Fund","CPP Investments, Pennsylvania Infrastructure Investment Authority, State Revolving Fund",https://x.com/myaquaamerica,https://www.linkedin.com/company/myaquaamerica/,1001-5000,"$12,399,518",1986
Okeanis Eco Tankers,https://www.crunchbase.com/organization/okeanis-eco-tankers-corp,"Jan 21, 2026","$589,999,978",Not Started,"Fleet Management, Impact Investing, Oil and Gas, Shipping","Piraeus, Attiki, Greece",Okeanis Eco Tankers is a tanker company in the crude oil shipping industry.,"56,747",http://www.okeanisecotankers.com/,$100M to $500M,"E.SUN Bank, Danish Ship Finance",E.SUN Bank,,https://www.linkedin.com/company/okeanisecotankers,11-50,"$130,000,000","Apr 30, 2018"
Xcel Brands,https://www.crunchbase.com/organization/xcel-brands-inc,"Jan 21, 2026","$40,850,000",Not Started,"Advertising, Consumer Goods, E-Commerce, Fashion, Internet, Lifestyle, Retail","New York, New York, United States","Xcel Brands is a brand management and media company engaged in the design, production, licensing, marketing, and direct-to-consumer.","59,300",https://xcelbrands.co/,$1M to $10M,"WHITE LION CAPITAL, United Trademarks Group, Robert D'Loren","United Trademarks Group, WHITE LION CAPITAL",,https://www.linkedin.com/company/xcel-brands-inc-/,11-50,"$15,000,000",2011
Boyd Gaming Corporation,https://www.crunchbase.com/organization/boyd-gaming-corporation,"Jan 21, 2026","$2,650,000,000",Not Started,"Casino, Gambling, Gaming","Las Vegas, Nevada, United States","Boyd Gaming Corporation (Boyd Gaming), incorporated in June 1988, is a multi-jurisdictional gaming company.","60,855",http://boydgaming.com/,$1B to $10B,—,—,https://x.com/boydgaming,https://www.linkedin.com/company/boyd-gaming,10001+,"$2,650,000,000",1975
NewtekOne,https://www.crunchbase.com/organization/newtek-business-services-2,"Jan 21, 2026","$712,075,750",Not Started,Financial Services,"New York, New York, United States","NewtekOne is a thriving, financially transparent, and publicly traded company.","72,317",https://www.newtekone.com/,$50M to $100M,Patriot Financial Partners,Patriot Financial Partners,https://x.com/Newtek_One,https://www.linkedin.com/company/newtekone,101-250,"$295,000,000",1998
Goldman Sachs BDC,https://www.crunchbase.com/organization/goldman-sachs-bdc,"Jan 21, 2026","$1,299,100,000",Not Started,"Finance, Financial Services","New York, New York, United States","We invest primarily in US middle market companies, which we believe require tailored financing solutions for their businesses.","78,343",https://www.goldmansachsbdc.com/content/gsam/us/en/bdc/homepage.html,—,—,—,,,11-50,"$400,000,000",2012
Eqva,https://www.crunchbase.com/organization/havyard-group,"Jan 21, 2026","NOK500,000,000",Not Started,"Manufacturing, Marine Technology, Marine Transportation","Fosnavåg, More og Romsdal, Norway",Eqva ASA is a knowledge-based active owner of industrial service companies that contribute to the green transition.,"106,218",https://www.eqva.no/,$100M to $500M,—,—,,https://www.linkedin.com/company/eqva-asa/?viewAsMember=true,501-1000,"NOK500,000,000",2000
Emergent,https://www.crunchbase.com/organization/emergent-02ef,"Jan 20, 2026","$100,000,000",Not Started,"Artificial Intelligence (AI), Developer Platform, Software","Pleasanton, California, United States",Emergent is an AI-powered software creation platform that enables users to build full-stack web and mobile applications.,68,https://app.emergent.sh/,$10M to $50M,"Lightspeed Venture Partners, Y Combinator, Khosla Ventures, Together Fund, SoftBank Vision Fund","Google AI Futures Fund, Khosla Ventures, Lightspeed Venture Partners, SoftBank Vision Fund, Together Fund, Y Combinator",https://x.com/emergentlabshq,https://www.linkedin.com/company/emergentlabs,101-250,"$70,000,000",2024
Baseten,https://www.crunchbase.com/organization/baseten,"Jan 20, 2026","$585,000,000",Not Started,"AI Infrastructure, Artificial Intelligence (AI), Developer Tools, Machine Learning, Software, Software Engineering","San Francisco, California, United States","Baseten is an AI infrastructure company that integrates machine learning into business operations, production, and processes.",108,https://www.baseten.co/,$10M to $50M,"NVIDIA, BoxGroup, Bond, IVP, South Park Commons","Bond, CapitalG, Greylock, IVP, South Park Commons, Spark Capital",https://x.com/basetenco,https://www.linkedin.com/company/baseten,101-250,"$300,000,000",2019
Pennylane,https://www.crunchbase.com/organization/pennylane,"Jan 20, 2026","€388,500,000",Not Started,"Accounting, Finance, Financial Services, FinTech, Software","Paris, Ile-de-France, France","Pennylane is an accounting and financial management platform centralising accounting, invoicing, cash flow tracking, and expense workflows.",360,https://www.pennylane.com/,$10M to $50M,"Sequoia Capital, TCV, CapitalG, DST Global, Kima Ventures","Blackstone Group, CapitalG, DST Global, Global Founders Capital, Hedosophia, Meritech Capital Partners, Sequoia Capital, TCV",https://x.com/Pennylane_tech,https://www.linkedin.com/company/pennylaneaccounting,501-1000,"€175,000,000",2020
humans&,https://www.crunchbase.com/organization/humans-36f3,"Jan 20, 2026","$480,000,000",Not Started,"Artificial Intelligence (AI), Foundational AI, Generative AI, Information Technology, Machine Learning, Software","Redwood City, California, United States",humans& operates as a frontier artificial intelligence research and product lab focused on human-centered AI systems and interaction models.,518,https://humansand.ai/,—,"NVIDIA, Forerunner, Felicis, CRV, Human Capital","Georges Harik, SV Angel",https://x.com/humansand,https://www.linkedin.com/company/humansand,11-50,"$480,000,000",2025
Ivo,https://www.crunchbase.com/organization/latch-2f35,"Jan 20, 2026","$77,200,000",Not Started,"Artificial Intelligence (AI), Legal, Legal Tech","San Francisco, California, United States",Ivo is an AI-powered contract intelligence platform helping enterprise legal teams streamline contract review and negotiation processes.,947,https://www.ivo.ai/,$1M to $10M,"Uncork Capital, Blackbird Ventures, Icehouse Ventures, Costanoa Ventures, Fika Ventures","Blackbird Ventures, Costanoa Ventures, Fika Ventures, Uncork Capital",https://x.com/latch_app,https://www.linkedin.com/company/latchapp,101-250,"$55,000,000",Mar 2021
Rezolve,https://www.crunchbase.com/organization/rezolve-04ea,"Jan 20, 2026","$665,000,000",Not Started,"Advertising, Consulting, E-Commerce, Information Services, Information Technology, Mobile, Mobile Payments","London, England, United Kingdom","Rezolve allows any kind of product or media to instantly trigger a highly relevant, contextual engagement between consumer and retailer",993,http://www.rezolve.com/,$10M to $50M,"Berenberg, Future Fund, Lauder Partners, Citadel Global Equities","Berenberg, Citadel Global Equities, Future Fund, Lauder Partners",,https://www.linkedin.com/company/rezolve-limited,51-100,"$250,000,000",Mar 2016
Eve Air Mobility,https://www.crunchbase.com/organization/eve-air-mobility,"Jan 20, 2026","$941,359,706",Not Started,"Air Transportation, Electric Vehicle, Fleet Management","Fort Lauderdale, Florida, United States",Eve Air Mobility develops air mobility solutions to advance the urban air mobility ecosystem.,"1,218",https://eveairmobility.com/,$10M to $50M,"BAE Systems, The Brazilian Development Bank(BNDES), Rolls-Royce, Citibank, Embraer","Embraer, The Brazilian Development Bank(BNDES)",https://x.com/EveAirMobility,https://www.linkedin.com/company/eveairmobility,101-250,"$150,000,000",2020
Statusphere,https://www.crunchbase.com/organization/statusphere,"Jan 20, 2026","$18,681,881",Not Started,"Advertising, E-Commerce, Marketing","Orlando, Florida, United States",Statusphere is an influencer marketing platform.,"1,371",http://joinstatus.com/,Less than $1M,"1984 Ventures, Volition Capital, LAUNCH, How Women Invest, Ulu Ventures","LAUNCH, Volition Capital",https://x.com/joinstatus,https://www.linkedin.com/company/statusphere,51-100,"$18,681,881",Aug 2016
Cosmos,https://www.crunchbase.com/organization/cosmos-7570,"Jan 20, 2026","$21,000,000",Not Started,"Artificial Intelligence (AI), Content, Mobile Apps, Software","New York, New York, United States",Cosmos is a Pinterest alternative for creatives.,"1,391",https://cosmos.so/,—,"Accel, Plug and Play, Matrix, Google Ventures, Shine Capital","Matrix, Shine Capital",https://x.com/thecosmos,https://linkedin.com/company/thecsms,1-10,"$15,000,000",2021
Exciva,https://www.crunchbase.com/organization/exciva,"Jan 20, 2026","€60,000,000",Not Started,"Biotechnology, Health Care, Pharmaceutical","Heidelberg, Baden-Wurttemberg, Germany",Exciva develops clinical-stage biopharmaceutical therapies focused on addressing neuropsychiatric symptoms associated with dementia.,"1,425",http://www.exciva.com/,$1M to $10M,"EQT Life Sciences, Andera Partners, Modi Ventures, Fountain Healthcare Partners, Carma Fund","Andera Partners, EQT Life Sciences, Gimv",,https://www.linkedin.com/company/exciva,1-10,"€51,000,000",2015
Canton Strategic Holdings,https://www.crunchbase.com/organization/hillstream-biopharma,"Jan 20, 2026","$618,490,000",Not Started,"Biopharma, Biotechnology, Clinical Trials","Chester, Cheshire, United Kingdom","Canton Strategic Holdings drives institutional blockchain adoption via the Canton Network, digital assets, and market digitization.","1,453",https://tharimmune.com/,—,"Kraken, Clear Street, Liberty City Ventures, The TIE, ARK Investment Management","DRW, Gravitas Capital, Liberty City Ventures, SDS Capital Group",https://x.com/TharimmuneInc,https://www.linkedin.com/company/cantonstrategicholdings/,11-50,"$55,000,000",2017
ViiV Healthcare,https://www.crunchbase.com/organization/viiv-healthcare,"Jan 20, 2026","$2,125,000,000",Not Started,"Biotechnology, Health Care","London, England, United Kingdom",ViiV Healthcare is a global specialist HIV company established in November 2009 by GlaxoSmithKline (NYSE: GSK) and Pfizer (NYSE: PFE),"1,612",http://www.viivhealthcare.com/,$1B to $10B,Shionogi,Shionogi,https://x.com/ViiVUS,https://www.linkedin.com/company/612511,1001-5000,"$2,125,000,000",2009
Solidion Technology,https://www.crunchbase.com/organization/solidion-technology,"Jan 20, 2026","$8,850,000",Not Started,"Battery, Energy Storage, Manufacturing, Renewable Energy","Dallas, Texas, United States","Solidion Technology is a battery technology company that manufactures battery materials, components, and next-generation batteries.","1,712",https://www.solidiontech.com/,$50M to $100M,"US Department of Energy, Army SBIR","Army SBIR, US Department of Energy",https://x.com/solidiontech,https://www.linkedin.com/company/nubia-brand-international-corp,51-100,—,2021
BrightInsight,https://www.crunchbase.com/organization/brightinsight,"Jan 20, 2026","$179,000,000",Not Started,"Biopharma, Health Care, Medical, Software","Sunnyvale, California, United States",BrightInsight offers a global regulated digital health platform for biopharma and medtech.,"1,738",https://brightinsight.com/,$1M to $10M,"General Catalyst, Gaingels, Insight Partners, Eclipse Ventures, Mayo Clinic","Eclipse Ventures, General Catalyst, Insight Partners, New Leaf Venture Partners",https://x.com/brightinsightco,https://www.linkedin.com/company/brightinsight-inc,101-250,"$13,000,000",2017
Lila Sciences,https://www.crunchbase.com/organization/lila-sciences,"Jan 20, 2026","$550,671,437",Not Started,"Artificial Intelligence (AI), Foundational AI, Life Science, Software","Cambridge, Massachusetts, United States","Lila Sciences creates a scientific superintelligence platform and autonomous labs for life sciences, chemistry, and materials science.","1,868",https://www.lila.ai/,—,"General Catalyst, Alumni Ventures, Catalio Capital Management, NVentures, Modi Ventures","ARIA, Braidwell, Collective Global Management, Flagship Pioneering, NVentures",https://x.com/LilaSciences,https://www.linkedin.com/company/lila-sciences,101-250,"£500,000",2023
DealHub.io,https://www.crunchbase.com/organization/dealhubio,"Jan 20, 2026","$184,500,000",Not Started,"Contact Management, CRM, E-Commerce Platforms, Information Technology, SaaS, Sales Automation, Software","Austin, Texas, United States",DealHub is the Agentic Quote-to-Revenue platform for forward-thinking enterprises to manage the entire revenue lifecycle.,"2,049",https://dealhub.io/,$10M to $50M,"Riverwood Capital, Jerusalem Venture Partners (JVP), Israel Growth Partners, Cornerstone Venture Partners, Alpha Wave Ventures","Alpha Wave Ventures, Cornerstone Venture Partners, Israel Growth Partners, Jerusalem Venture Partners (JVP), Riverwood Capital",https://x.com/dealhubio,https://www.linkedin.com/company/dealhubio,251-500,"$100,000,000","Aug 1, 2014"
XBuild,https://www.crunchbase.com/organization/xbuild,"Jan 20, 2026","$19,000,000",Not Started,"Artificial Intelligence (AI), InsurTech, Mobile Apps, Software","San Francisco, California, United States","XBuild offers an AI-powered platform for construction tasks like estimation, supplementation, and instant financing.","2,217",https://www.x.build/,$1M to $10M,"Andreessen Horowitz, Rackhouse Venture Capital, N47, Allison Pickens, The New Normal Fund",N47,,https://www.linkedin.com/company/xbuildus/,11-50,"$19,000,000","Mar 16, 2022"
TerraPower,https://www.crunchbase.com/organization/terrapower,"Jan 20, 2026","$1,488,550,000",Not Started,"Clean Energy, CleanTech, Energy, Nuclear","Bellevue, Washington, United States",TerraPower is a nuclear energy technology firm that focuses on developing a sustainable and economic nuclear energy system.,"2,623",http://www.terrapower.com/,—,"CRV, NVentures, ArcelorMittal, US Department of Energy, Hedonova","Bill Gates, Korea Hydro & Nuclear Power, SK Group, US Department of Energy",https://x.com/terrapower,https://www.linkedin.com/company/terrapower,501-1000,—,2006
TitanX,https://www.crunchbase.com/organization/titanx-7854,"Jan 20, 2026","$27,000,000",Not Started,"Information Services, Information Technology, Software","Knoxville, Tennessee, United States","TitanX uses Phone Intent scoring to predict which prospects will answer calls, enabling reps to prioritize outreach, and enrich contacts.","2,736",https://www.titanx.io/,$1M to $10M,Updata Partners,Updata Partners,https://x.com/titanXio,https://www.linkedin.com/company/titanxio/,51-100,"$27,000,000",2021
Ethernovia,https://www.crunchbase.com/organization/ethernovia,"Jan 20, 2026","$154,000,000",Not Started,"Autonomous Vehicles, Information and Communications Technology (ICT), Network Hardware, Software","San Jose, California, United States",Ethernovia is a developer of an Ethernet system that provides the next evolution in vehicle communication.,"2,740",https://www.ethernovia.com/,$1M to $10M,"Maverick Silicon, Qualcomm Ventures, Taiwania Capital Management Corporation, Fall Line Capital, Socratic Partners",Maverick Silicon,,https://www.linkedin.com/company/ethernovia,51-100,"$90,000,000",2018
Think Bioscience,https://www.crunchbase.com/organization/think-bioscience,"Jan 20, 2026","$78,255,937",Not Started,"Biotechnology, Life Science, Therapeutics","Boulder, Colorado, United States",Think Bioscience is reimagining synthetic biology by guiding the design and assembly of better medicines through the use of living systems.,"2,982",https://thinkbioscience.com/,$1M to $10M,"Janus Henderson Investors, AV8 Ventures, National Science Foundation, Innovation Endeavors, Xora Innovation","Innovation Endeavors, Janus Henderson Investors, National Science Foundation, Regeneron Ventures, Xora Innovation, YK Bioventures",,,11-50,"$55,000,000",2019
CTP,https://www.crunchbase.com/organization/ctp-aea3,"Jan 20, 2026","€5,350,000,000",Not Started,"Commercial Real Estate, Parks, Real Estate","Amsterdam, Noord-Holland, The Netherlands",CTP NV is a real estate company that owns and develops industrial and logistics parks.,"3,079",http://www.ctp.eu/,$500M to $1B,"European Investment Bank, BNP Paribas, Intesa Sanpaolo, Bank of China, Rabobank",European Investment Bank,https://x.com/CTPInvest,https://www.linkedin.com/company/ctp-invest/about/,501-1000,"€500,000,000",1998
Bolna,https://www.crunchbase.com/organization/whismurwave-inc,"Jan 20, 2026","$6,425,000",Not Started,"Artificial Intelligence (AI), Business Development, Generative AI, Sales, VoIP","Dover, Delaware, United States","Bolna offers voice AI agents that transforms business to qualify leads, boost sales, automate customer support, and streamline recruitment.","3,303",https://www.bolna.ai/,—,"General Catalyst, Y Combinator, Blume Ventures, Pioneer Fund, Upekkha Vertical AI Accelerator","General Catalyst, Upekkha Vertical AI Accelerator",https://x.com/bolna_dev,https://www.linkedin.com/company/bolna-dev/about/,1-10,"$6,300,000",2024
Orbem,https://www.crunchbase.com/organization/orbem-ff8b,"Jan 20, 2026","€95,000,000",Not Started,"Artificial Intelligence (AI), Biotechnology, Information Technology, Sensor","Munich, Bayern, Germany",Orbem provides AI-powered imaging and analytics solutions to deliver non-invasive biological insights.,"3,343",https://orbem.ai/,$1M to $10M,"General Catalyst, European Innovation Council, Supernova Invest, Innovation Industries, 83North","83North, European Innovation Council, Innovation Industries, The Venture Collective",,https://www.linkedin.com/company/orbem-ai,101-250,"€55,500,000",2019
Stoïk,https://www.crunchbase.com/organization/sto%C3%AFk,"Jan 20, 2026","€69,800,000",Not Started,"Cloud Security, Cyber Security, Insurance, InsurTech","Paris, Ile-de-France, France",Stoïk is a cyber insurtech company that help businesses manage their exposure to cyber risks.,"3,362",https://stoik.com/,$1M to $10M,"Andreessen Horowitz, Alven, Anthemis, Munich Re Ventures, Kima Ventures","AGORANOV, Alven, Andreessen Horowitz, Impala, Munich Re Ventures, Opera Tech Ventures",https://x.com/Stoik_app,https://www.linkedin.com/company/stoikio,101-250,"€20,000,000",2021
Brix,https://www.crunchbase.com/organization/brix-26df,"Jan 20, 2026","$11,000,000",Not Started,"Artificial Intelligence (AI), Online Portals, Recruiting","Costa Mesa, California, United States",Brix is an AI-based platform that offers online recruiting services and solutions.,"3,456",https://joinbrix.com/,$1M to $10M,"Plug and Play, HF0 Residency",HF0 Residency,https://x.com/joinbrix,https://www.linkedin.com/company/joinbrix,51-100,"$10,000,000",2022
ditto,https://www.crunchbase.com/organization/ditto-8d66,"Jan 20, 2026","$13,850,000",Not Started,"Collaboration, Product Design, Software, UX Design","San Francisco, California, United States",Ditto allows teams to collaborate on consistent and effective copy.,"3,854",http://dittowords.com/,$1M to $10M,"Craft Ventures, Y Combinator, Greycroft, TwentyTwo VC, Soma Capital","Craft Ventures, Y Combinator",https://x.com/dittowords,https://www.linkedin.com/company/ditto-app,1-10,"$12,200,000",2019
Radial Power,https://www.crunchbase.com/organization/radial-power,"Jan 20, 2026","$660,000,000",Not Started,"Environmental Consulting, Renewable Energy","Houston, Texas, United States",Radial Power provides distributed energy and sustainability solutions to commercial and industrial real estate asset owners.,"3,873",https://radialpower.com/,—,"Goldman Sachs, Bank of America, ATLAS SP Partners","Bank of America, Goldman Sachs",,https://www.linkedin.com/company/radial-power-llc/,1-10,"$355,000,000",2022
Divert,https://www.crunchbase.com/organization/divert,"Jan 20, 2026","$102,709,262",Not Started,"Recycling, Sustainability, Waste Management","Concord, Massachusetts, United States",Divert provides sustainable infrastructure solutions that eliminates waste from the retail industry.,"3,932",http://www.divertinc.com/,$50M to $100M,"Ara Partners, Enbridge, Wittington Investments","Enbridge, Wittington Investments",https://x.com/divertinc,https://www.linkedin.com/company/divert,101-250,—,Jun 2007
Prismatic,https://www.crunchbase.com/organization/prismatic-fb55,"Jan 20, 2026","$39,250,218",Not Started,"B2B, Data Integration, SaaS, Software","Sioux Falls, South Dakota, United States","Prismatic is the leading embedded iPaaS, enabling B2B SaaS teams to ship product integrations faster and with less dev time.","4,244",https://prismatic.io/,$1M to $10M,"Five Elms Capital, Homegrown Capital, Matt Paulson, Falls Angel Fund",Five Elms Capital,https://x.com/prismatic_io,https://www.linkedin.com/company/prismatic-io,51-100,"$5,000,218",Apr 2019
Weill Cornell Medicine,https://www.crunchbase.com/organization/weill-cornell-medicine-37d8,"Jan 20, 2026","$6,700,000",Not Started,"Health Care, Health Diagnostics, Non Profit, Outpatient Care","New York, New York, United States",Weill Cornell Medicine is an outpatient radiology diagnostic center that provides superior imaging and interpretation services.,"5,567",https://wcinyp.org/,$1B to $10B,"Advanced Research Projects Agency for Health, National Institutes of Health, U.S. Department of Defense","Advanced Research Projects Agency for Health, National Institutes of Health, U.S. Department of Defense",https://x.com/WCMLungscreen,https://www.linkedin.com/company/wcinyp,501-1000,"$5,200,000",1898
GeneralMind,https://www.crunchbase.com/organization/generalmind,"Jan 20, 2026","$12,000,000",Not Started,"Artificial Intelligence (AI), Software","Berlin, Berlin, Germany",GeneralMind is an AI company that reduces repetitive supply-chain operations by automating manual steps in email and excel.,"5,646",https://www.generalmind.com/,—,"Lakestar, Leo Capital, BOOOM, Heliad AG, Lucid Capital","BOOOM, Heliad AG, Lakestar, Leo Capital, Lucid Capital",,https://www.linkedin.com/company/generalmind,11-50,"$12,000,000",2025
Stream,https://www.crunchbase.com/organization/Stream,"Jan 20, 2026","$767,416,425",Not Started,"Apps, Finance, Financial Services, FinTech","London, England, United Kingdom",Stream is a financial wellness platform that allows employees to access a portion of their earned wages before payday.,"5,782",https://stream.co/,$10M to $50M,"BlackRock, QED Investors, British Business Bank, LocalGlobe, Northzone","Balderton Capital, BlackRock, British Patient Capital, Citi, Northzone, QED Investors, Silicon Valley Bank, Smash Capital, Sofina",https://x.com/wagestream,https://www.linkedin.com/company/stream-fair-financial-tools,251-500,"$90,000,000",2018
Eolas Medical,https://www.crunchbase.com/organization/eolas-medical,"Jan 20, 2026","£9,000,000",Not Started,"Database, Health Care, Hospital, Medical, Software","Belfast, Belfast, United Kingdom","Eolas Medical helps to organise the world's medical information, to make healthcare simpler, safer and smarter.","5,875",http://eolasmedical.com/,$1M to $10M,"Samaipata, Kindred Capital, Ascension, Acton Capital, Portfolio Ventures","Acton Capital, Samaipata",https://x.com/EolasMedical,https://www.linkedin.com/company/eolas-medical/,11-50,"£9,000,000","Jan 14, 2019"
DiversiFi,https://www.crunchbase.com/organization/diversifi-c9c0,"Jan 20, 2026","$11,000,000",Not Started,"Delivery Service, Enterprise Software, SaaS, Shipping, Software","Salt Lake City, Utah, United States",B2B SaaS in the shipping industry,"6,670",https://www.diversifi.ai/,—,"Peterson Ventures, Sorenson Capital, Kickstart, Jeremy Andrus","Kickstart, Peterson Ventures, Sorenson Capital",,https://www.linkedin.com/company/diversifiai,11-50,"$8,000,000","Jan 1, 2025"
TwoStep Therapeutics,https://www.crunchbase.com/organization/twostep-therapeutics,"Jan 20, 2026","$27,609,518",Not Started,"Biotechnology, Health Care, Medical","Palo Alto, California, United States",TwoStep Therapeutics is developing novel tumor-targeting therapeutics for solid tumors.,"6,789",https://www.twosteptx.com/,$1M to $10M,"Alexandria Venture Investments, NFX, 2048 Ventures, GC&H Investments","2048 Ventures, NFX",,https://www.linkedin.com/company/twostep-therapeutics/,1-10,"$21,109,518",2023
NOBULL,https://www.crunchbase.com/organization/nobull-project,"Jan 20, 2026","$82,000,027",Not Started,"Lifestyle, Sporting Goods","Boston, Massachusetts, United States",NOBULL operates as an outdoor and sporting goods company.,"7,015",https://www.nobullproject.com/,$1M to $10M,"BDC Capital Corporation, 32 Equity, Tom Brady, Value Investment Group, Massachusetts Capital Resource Company","32 Equity, Tom Brady",https://x.com/justthehorns,https://www.linkedin.com/company/nobull-project/,101-250,"$50,000,000",2014
