Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Infisical,https://www.crunchbase.com/organization/infisical,"Jun 6, 2025","$18,925,000",Not Started,"Cloud Security, Network Security, Software","San Francisco, California, United States",Infisical is an open-source secrets manager that secures and syncs app configs and credentials across teams with end-to-end encryption.,"7,006",https://infisical.com/,—,"Y Combinator, TwentyTwo VC, Elad Gil, Gradient, Olivier Pomel","Elad Gil, Gradient, Y Combinator",https://x.com/infisical,https://www.linkedin.com/company/infisical,51-100,"$16,000,000",2022
Wandercraft,https://www.crunchbase.com/organization/wandercraft,"Jun 6, 2025","$170,593,758",Not Started,"Artificial Intelligence (AI), Health Care, Machinery Manufacturing, Manufacturing, Medical Device, Robotics","Paris, Ile-de-France, France",Wandercraft develops autonomous walking exoskeletons designed to restore upright mobility to individuals with walking impairments.,"8,546",http://www.wandercraft.eu/,—,"European Investment Bank, Bpifrance, XAnge, Renault Group, Kima Ventures","Bpifrance, European Investment Bank, Innovation Capital, Quadrant Management, Renault Group",https://x.com/ExoWandercraft,https://www.linkedin.com/company/wandercraft,101-250,"$75,000,000","Oct 10, 2012"
Spartech,https://www.crunchbase.com/organization/spartech,"Jun 6, 2025","$45,000,000",Not Started,"Manufacturing, Plastics and Rubber Manufacturing","St Louis, Missouri, United States",Spartech is a plastics manufacturer of engineered thermoplastic materials and specialty packaging products.,"12,912",https://www.spartech.com/,$500M to $1B,—,—,,https://www.linkedin.com/company/spartech,1001-5000,"$45,000,000",1960
Coverd,https://www.crunchbase.com/organization/coverd-inc,"Jun 6, 2025","$7,800,000",Not Started,FinTech,"New York, New York, United States",Coverd is a fintech company that offers a personal finance space through gamification by letting people bet against their bills.,"13,233",https://www.coverd.us/,—,"Gaingels, Yolo Investments, A16Z GAMES Speedrun, WndrCo, Volt Capital","A16Z GAMES Speedrun, Yolo Investments",,https://www.linkedin.com/company/coverd-us,1-10,"$6,200,000",Sep 2024
reMarkable,https://www.crunchbase.com/organization/remarkable-3,"Jun 6, 2025","$104,000,000",Not Started,"Consumer Electronics, Digital Media, Mobile Devices, Software","Oslo, Oslo, Norway",reMarkable offers digital paper tablets that replicate the tactile and visual experience of writing on traditional paper.,"13,483",http://remarkable.com/,Less than $1M,"Spark Capital, Startuplab, Danske Bank","Danske Bank, Spark Capital",https://x.com/remarkablepaper,https://www.linkedin.com/company/remarkable-as/,251-500,"$80,000,000","Aug 13, 2013"
Zealand Pharma,https://www.crunchbase.com/organization/zealand-pharma,"Jun 6, 2025","$1,592,793,627",Not Started,"Biopharma, Biotechnology, Health Care","Copenhagen, Hovedstaden, Denmark",Zealand Pharma is a biotechnology company that offers scientific expertise in turning peptides into medicines.,"19,700",http://www.zealandpharma.com/,$1M to $10M,"European Investment Bank, Oberland Capital, Idinvest Partners, Athyrium Capital Management LP, Innovation Capital","Athyrium Capital Management LP, European Investment Bank, Idinvest Partners, Oberland Capital",https://x.com/ZealandPharma,https://www.linkedin.com/company/zealand-pharma,251-500,"DKK27,087,068",1998
Coral Vita,https://www.crunchbase.com/organization/coral-vita,"Jun 6, 2025","$10,025,000",Not Started,"Environmental Consulting, Environmental Engineering, Marine Technology, Seafood","San Diego, California, United States","Coral Vita grows corals in land-based farms, which provides crucial advantages for the company and reef stakeholders.","23,062",http://www.coralvita.co/,$1M to $10M,"BDT & MSD Partners, Sustainable Ocean Alliance, Boost VC, Builders Vision, Wilson Sonsini Goodrich & Rosati","Builders Vision, Erica Schecher, Katapult, Max Altman, Ocean Solutions Accelerator",,https://www.linkedin.com/company/coral-vita-reefs,11-50,"$8,000,000",2017
Unibeam,https://www.crunchbase.com/organization/unibeam-3e46,"Jun 6, 2025","$6,000,000",Not Started,"Identity Management, Information Technology, Security","London, England, United Kingdom",Unibeam provides SIM-based mobile authentication by binding SIM cards to device hardware identifiers.,"24,858",https://www.unibeam.com/,$1M to $10M,"AnD Ventures, NFX",NFX,https://x.com/UnibeamLtd,https://www.linkedin.com/company/unibeam-platform,11-50,"$6,000,000",2018
Cristcot,https://www.crunchbase.com/organization/cristcot-d7b7,"Jun 6, 2025","$32,981,682",Not Started,"Health Care, Medical, Medical Device, Pharmaceutical","Concord, Massachusetts, United States",Cristcot focuses on drug delivery systems that combine products and specialty drug formulations.,"28,374",https://www.cristcot.com/,$1M to $10M,Scientia Ventures,—,,https://www.linkedin.com/company/cristcot-inc-/,11-50,"$10,473,043",2008
Believ,https://www.crunchbase.com/organization/believ,"Jun 6, 2025","£300,000,000",Not Started,"Customer Service, Electric Vehicle, Transportation","London, England, United Kingdom","Believ is an electric vehicle charge point operator that installs, operates, and maintains public and private charge points.","28,491",https://www.believ.com/,—,"Santander, ABN AMRO Bank, Zouk Capital, NatWest, MUFG EMEA","Liberty Global Ventures, Zouk Capital",https://x.com/Believ_UK,https://www.linkedin.com/company/believ,51-100,"£300,000,000",2019
MIND,https://www.crunchbase.com/organization/mind,"Jun 6, 2025","$30,000,000",Not Started,"Health Care, Mental Health","London, England, United Kingdom",Mind provides advice and support to empower anyone experiencing a mental health problem.,"33,376",http://www.mind.org.uk/,$1M to $10M,Insight Partners,Insight Partners,https://x.com/mindcharity,https://www.linkedin.com/company/mind_2/,501-1000,"$30,000,000",1946
PFx Biotech,https://www.crunchbase.com/organization/pfx-biotech,"Jun 6, 2025","€14,500,000",Not Started,"Alternative Protein, Food and Beverage, Health Care","Porto, Lisboa, Portugal",PFx Biotech is a disruptive startup developing human milk proteins as alternative proteins by precision fermentation.,"35,866",https://www.pfxbiotech.com/,—,"Big Idea Ventures, Buenavista Equity Partners, EIT Food, Beta Capital, EIC Accelerator","Buenavista Equity Partners, EIC Accelerator",,https://www.linkedin.com/company/pfx-biotech-lda/?originalSubdomain=pt,1-10,"€2,500,000",Mar 2022
Equity Shift,https://www.crunchbase.com/organization/equity-shift,"Jun 6, 2025","$8,700,000",Not Started,"Blockchain, Finance, FinTech, Internet, Software","Raleigh, North Carolina, United States",Equity Shift offers an intelligent operations platform that helps private entities manage corporate activities with digital efficiency.,"39,459",http://equityshift.com/,$1M to $10M,Triangle Tweener Fund,—,,https://www.linkedin.com/company/equityshift,11-50,"$5,300,000",Feb 2019
Rock Paper Coin,https://www.crunchbase.com/organization/rock-paper-coin,"Jun 6, 2025","$9,875,494",Not Started,"E-Commerce, Internet, Wedding","Lake Oswego, Oregon, United States",Rock Paper Coin is a platform providing a way the wedding industry accepts contracts and payments.,"39,666",https://rockpapercoin.com/,$1M to $10M,"Elevate Capital, XYZ Venture Capital, Ascend, HearstLab, Cascade Seed Fund","Elevate Capital, XYZ Venture Capital",,https://www.linkedin.com/company/rock-paper-coin/about,11-50,"$5,075,494",2019
Wavegate,https://www.crunchbase.com/organization/wavegate-71c2,"Jun 6, 2025","$31,219,491",Not Started,"Health Care, Medical, Medical Device","Lake Charles, Louisiana, United States",Wavegate is a medical technology company developing internally-generated intellectual property (IP) pertaining to neuromodulation.,"40,009",https://www.wavegate.us/,$1M to $10M,UCEA,UCEA,https://x.com/Wavegate_Corp,https://www.linkedin.com/company/wavegate-technologies-llc/,1-10,"$2,826,991",2019
NightVision,https://www.crunchbase.com/organization/nightvision,"Jun 6, 2025","$12,306,337",Not Started,"Cloud Security, Cyber Security, Network Security","Los Angeles, California, United States",Web & API security testing company,"44,380",https://www.nightvision.net/,—,—,—,,https://www.linkedin.com/company/nightvision/,11-50,"$6,906,337",2022
EtiraRx,https://www.crunchbase.com/organization/etirarx,"Jun 6, 2025","$12,270,127",Not Started,"Biotechnology, Health Care, Medical","Dallas, Texas, United States",EtiraRx is a biopharmaceutical research firm that offers treatment for therapy-resistant metastatic breast cancer.,"55,459",https://www.etirarx.com/,$1M to $10M,—,—,https://x.com/etirarx/,https://www.linkedin.com/company/etirarx/,1-10,"$2,399,987",2018
Dick's Sporting Goods,https://www.crunchbase.com/organization/dicks-sporting-goods,"Jun 6, 2025","$3,500,000,000",Not Started,"Consumer Goods, E-Commerce, Sporting Goods, Sports","Coraopolis, Pennsylvania, United States",Dick's Sporting Goods is an authentic full-line sporting goods retailer offering a broad assortment of brand name sporting goods equipment,"57,968",http://www.dickssportinggoods.com/,$10B+,"Upfront Ventures, Northwood Ventures",—,https://x.com/dicks,http://www.linkedin.com/company/7789,10001+,"$2,000,000,000",1948
Aytu BioPharma,https://www.crunchbase.com/organization/aytu-bioscience,"Jun 6, 2025","$69,075,000",Not Started,"Biotechnology, Health Care, Medical","Englewood, Colorado, United States",Aytu BioPharma is a specialty healthcare company focused on developing treatments for urological and related conditions.,"64,645",http://aytubio.com/,$50M to $100M,"Avenue Capital Group, Nantahala Capital Management, Stonepine Capital Management, Eclipse Business Capital","Avenue Capital Group, Eclipse Business Capital, Nantahala Capital Management, Stonepine Capital Management",,https://www.linkedin.com/company/aytu-bioscience-inc-,101-250,"$16,600,000",2002
Bango,https://www.crunchbase.com/organization/bango,"Jun 6, 2025","$66,640,433",Not Started,"Mobile, Mobile Payments, Wireless","Cambridge, Cambridgeshire, United Kingdom",Bango is the standard platform chosen by leading global stores to deliver mobile payments to everyone.,"69,687",http://www.bango.com/,$50M to $100M,"NatWest Bank, Close Brothers, Herald Ventures, ETCapital, NHN Entertainment Corp","NatWest Bank, NHN Entertainment Corp",https://x.com/bangodotcom,http://www.linkedin.com/company/bango,251-500,"$17,850,000","Oct 1, 1999"
Accuray,https://www.crunchbase.com/organization/accuray,"Jun 6, 2025","$342,000,000",Not Started,"Biotechnology, Health Care, Medical Device","Sunnyvale, California, United States",Accuray is a biomedical company that provides medical practices with tumor treatment solutions.,"74,152",http://www.accuray.com/,$100M to $500M,—,—,https://x.com/accuray,http://www.linkedin.com/company/accuray,501-1000,"$190,000,000",1990
Immanuel Lutheran Communities,https://www.crunchbase.com/organization/immanuel-lutheran-communities,"Jun 6, 2025","$50,880,000",Not Started,"Assisted Living, Elder Care, Health Care, Non Profit, Nursing and Residential Care","Kalispell, Montana, United States","Immanuel Lutheran Communities offers assisted living, memory care, short-term rehabilitation and skilled nursing services.","80,209",https://www.ilcorp.org/,$10M to $50M,—,—,,https://www.linkedin.com/company/immanuel-lutheran-communities/,251-500,"$50,880,000",1957
AeroCine,https://www.crunchbase.com/organization/aerocine-095f,"Jun 6, 2025","$7,397,297",Not Started,"Drones, Film Production, Manufacturing","Brooklyn, New York, United States",AeroCine manufactures and designs drones for aerial cinematography.,"97,340",https://www.aerocinefilms.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/aerocine-films,1-10,"$3,497,181",2014
Cnano Technology,https://www.crunchbase.com/organization/cnano-technology,"Jun 6, 2025","$139,273,385",Not Started,"Energy, Manufacturing, Nanotechnology","Santa Clara, California, United States",Cnano Technology is dedicated to the production of carbon nanotubes and application of advanced energy.,"109,901",http://www.cnanotechnology.com/,$100M to $500M,"IDG Capital, Pangaea Ventures, WI Harper Group, GRC SinoGreen Fund, CMEA Capital","CMEA Capital, GRC SinoGreen Fund, Pangaea Ventures",,https://www.linkedin.com/company/cnano-technology,11-50,"CN¥800,000,000","Jun 1, 2007"
Acrisure,https://www.crunchbase.com/organization/acrisure,"Jun 6, 2025","$11,374,000,000",Not Started,"Financial Services, Insurance, InsurTech","Grand Rapids, Michigan, United States","Acrisure offers financial services solutions for insurance, reinsurance, real estate, cyber services, and asset and wealth management.","126,950",http://acrisure.com/,$1B to $10B,"Fidelity, BDT & MSD Partners, Guggenheim Investments, Partners Group, Oak Hill Advisors","Abu Dhabi Investment Authority, Bain Capital Special Situations, BDT & MSD Partners, Blackstone Group, Greenhill Capital Partners, Tulco, Veronis Suhler Stevenson",https://x.com/AcrisureLLC,http://www.linkedin.com/company/acrisure,10001+,"$550,000,000",2005
Oblong Industries,https://www.crunchbase.com/organization/oblong,"Jun 6, 2025","$150,571,370",Not Started,"Collaboration, Hardware, Software","Los Angeles, California, United States",Oblong Industries is a multi-stream collaboration platform that specializes in developing gesture-based computing tools.,"127,885",http://www.oblong.com/,$10M to $50M,"Techstars, Morgan Stanley, Industry Ventures, Foundry Group, MIT Media Lab",Foundry Group,https://x.com/oblong_news,https://www.linkedin.com/company/oblong-inc,101-250,"$7,500,000",2006
Peoples Security Bank and Trust,https://www.crunchbase.com/organization/peoples-security-bank-and-trust,"Jun 6, 2025","$118,000,000",Not Started,"Banking, Financial Services, Insurance","Scranton, Pennsylvania, United States",Peoples Security Bank and Trust is a Scranton-based financial service company that aims to become the premier in financial services.,"137,135",http://www.psbt.com/,$100M to $500M,—,—,https://x.com/peoplessecurity,https://www.linkedin.com/company/peoples-security-bank-trust/,501-1000,"$85,000,000","Jan 1, 1905"
Wuunder,https://www.crunchbase.com/organization/wuunder,"Jun 6, 2025","€10,000,000",Not Started,"Delivery, E-Commerce, Freight Service, Logistics, Mobile, Shipping, Software, Supply Chain Management, Transportation","Amsterdam, Noord-Holland, The Netherlands","Hello, we’re Wuunder – the most innovative transport management software for all your global shipments.","142,341",http://www.wuunder.com/en,$1M to $10M,OostNL,OostNL,,https://www.linkedin.com/company/wuunder,51-100,"€10,000,000",2016
Toma,https://www.crunchbase.com/organization/toma-7107,"Jun 5, 2025","$17,500,000",Not Started,"Artificial Intelligence (AI), Automotive, Call Center, Software","San Francisco, California, United States","Artificial Intelligence, SaaS, Voice, Automotive","3,534",https://www.toma.com/,—,"Andreessen Horowitz, Alumni Ventures, Y Combinator, Flex Capital, Unpopular Ventures","Alumni Ventures, Andreessen Horowitz, Y Combinator",https://x.com/tomaauto,https://www.linkedin.com/company/toma-ai/,11-50,"$17,000,000",Jan 2024
CyberArk,https://www.crunchbase.com/organization/cyber-ark-software,"Jun 5, 2025","$1,670,500,000",Not Started,"Cloud Security, Cyber Security, Security","Newton, Massachusetts, United States",CyberArk is a security company that applies intelligent privilege controls to every identity across the identity lifecycle.,"4,064",http://www.cyberark.com/,$1B to $10B,"Goldman Sachs, Vertex Ventures, Vertex Ventures Israel, SoftBank Group, Viola Credit","Goldman Sachs, Jerusalem Venture Partners (JVP)",https://x.com/Cyberark,http://www.linkedin.com/company/cyber-ark-software,1001-5000,"$1,100,000,000",1999
Impart Security,https://www.crunchbase.com/organization/impart-security,"Jun 5, 2025","$19,700,000",Not Started,"Artificial Intelligence (AI), Cloud Security, Cyber Security, Network Security","San Francisco, California, United States","Impart Security is a cybersecurity company that provides an AI‑native runtime protection platform for applications, APIs, and LLM workloads.","5,325",https://impart.security/,$1M to $10M,"Alumni Ventures, Madrona, CRV, Haystack, Mango Capital","CRV, Madrona",https://x.com/impartsecurity,https://www.linkedin.com/company/impartsecurity/,11-50,"$12,000,000",2021
Backblaze,https://www.crunchbase.com/organization/backblaze,"Jun 5, 2025","$62,800,001",Not Started,"Cloud Data Services, Data Management, Data Storage, Information Technology, Software","San Mateo, California, United States",Backblaze is a cloud storage platform offering Computer Backup and Backblaze B2 Cloud Storage.,"6,169",https://www.backblaze.com/,$100M to $500M,"Citizens Bank, TMT Investments, Ulrich Gall","Citizens Bank, TMT Investments",https://x.com/backblaze,https://www.linkedin.com/company/backblaze/,251-500,"$20,000,000","Feb 1, 2007"
Thread AI,https://www.crunchbase.com/organization/thread-ai-8b33,"Jun 5, 2025","$26,000,000",Not Started,"Artificial Intelligence (AI), Software, Web Development","New York, New York, United States",Thread AI's goal is to make infrastructure simple for enterprises seeking to get the most from AI.,"9,892",https://www.threadai.com/,—,"Plug and Play, Index Ventures, Greycroft, Meritech Capital Partners, Homebrew","Greycroft, Index Ventures",https://x.com/threadai_inc?mx=2,https://www.linkedin.com/company/thread-ai/,1-10,"$20,000,000",2023
First Ascent Biomedical,https://www.crunchbase.com/organization/first-ascent-biomedical,"Jun 5, 2025","$8,930,000",Not Started,"Artificial Intelligence (AI), Biotechnology, Health Care, Machine Learning, Medical, Software","Miami, Florida, United States",First Ascent Biomedical is a biotechnology company that uses artificial intelligence to design individualized treatment plans.,"9,952",https://www.firstascentbiomedical.com/,$1M to $10M,"Techstars, IAG Capital Partners, Fight Colorectal Cancer, Florida Department of Health, CancerX Startup Accelerator","CancerX Startup Accelerator, Fight Colorectal Cancer, Florida Department of Health, IAG Capital Partners, Techstars",,https://www.linkedin.com/company/33248181/,1-10,"$350,000","Jan 1, 2018"
Solidroad,https://www.crunchbase.com/organization/solidroad,"Jun 5, 2025","$7,689,140",Not Started,"Artificial Intelligence (AI), Human Resources, Quality Assurance, Training","Dublin, Dublin, Ireland","Solidroad is an innovative AI-powered platform dedicated to revolutionizing hiring, onboarding, and training for enterprises.","10,514",https://solidroad.com/,—,"Y Combinator, First Round Capital, Jack Pierse, Ciaran Lee, Dan Kiely",First Round Capital,,https://www.linkedin.com/company/solidroad,1-10,"$6,500,000",2023
Life Time,https://www.crunchbase.com/organization/life-time-fitness,"Jun 5, 2025","$1,964,700,000",Not Started,"Health Care, Property Development, Property Management, Wellness","Chanhassen, Minnesota, United States","Life Time is a health service provider that designs, builds, and operates fitness centers.","12,269",https://www.lifetime.life/,$1B to $10B,"Norwest Equity Partners (NEP), Patricof & Co. Ventures",Patricof & Co. Ventures,https://x.com/lifetimefitness,https://www.linkedin.com/company/lifetimeinc/,10001+,"$590,000,000",1992
Dentsply Sirona,https://www.crunchbase.com/organization/dentsply-international,"Jun 5, 2025","$550,000,000",Not Started,"Dental, Education, Health Care, Manufacturing, Medical Device","Charlotte, North Carolina, United States",Dentsply Sirona is a manufacturer of dental products and technologies.,"13,364",https://www.dentsplysirona.com/,$1B to $10B,—,—,https://x.com/DentsplySirona,https://www.linkedin.com/company/dentsplysirona,10001+,"$550,000,000",1899
Flank,https://www.crunchbase.com/organization/legal-os,"Jun 5, 2025","$18,200,000",Not Started,"Artificial Intelligence (AI), Information Technology, Legal, Software","Berlin, Berlin, Germany",AI Workforce for Enterprise Governance,"13,417",https://www.flank.ai/,$1M to $10M,"Insight Partners, Speedinvest, HV Capital, Leblon Capital, 10x Founders","Google for Startups, Gradient, HV Capital, Insight Partners",,https://www.linkedin.com/company/flank-ai/,11-50,"$10,000,000",Apr 2018
Nectar Social,https://www.crunchbase.com/organization/nectar-social,"Jun 5, 2025","$10,600,000",Not Started,—,"Seattle, Washington, United States",Nectar Social is a platform for agentic community management and social listening used by the world's best businesses.,"14,937",https://www.nectarsocial.com/,—,"BAM Ventures, Flying Fish Partners, Google Ventures, True Ventures, XRC Ventures","Google Ventures, True Ventures",https://x.com/nectarsocialai,https://www.linkedin.com/company/nectar-ai,11-50,"$10,600,000",2023
Onyx Renewable Partners,https://www.crunchbase.com/organization/onyx-renewable-partners,"Jun 5, 2025","$439,000,000",Not Started,"Clean Energy, CleanTech, Energy, Energy Storage, Environmental Engineering, Finance, Renewable Energy, Solar, Sustainability","New York, New York, United States","Onyx is a national provider of clean energy and decarbonization solutions to businesses, real estate, schools and government agencies.","15,673",https://www.onyxrenewables.com/,$1M to $10M,"Investec, CIT Group, Mitsubishi Hc Capital America, ATLAS SP Partners, Siemens Financial Services","CIT Group, Investec",,https://www.linkedin.com/company/onyx-renewable-partners/,51-100,"$260,000,000",2014
Toll Brothers,https://www.crunchbase.com/organization/toll-brothers,"Jun 5, 2025","$500,000,000",Not Started,"Architecture, Construction, Consulting, Real Estate","Fort Washington, Pennsylvania, United States",Toll Brothers is a construction company that creates and sells construction homes.,"16,014",https://www.tollbrothers.com/,$10B+,—,—,https://x.com/TollBrothers,https://www.linkedin.com/company/toll-brothers,1001-5000,"$500,000,000",1967
Dotdash Meredith,https://www.crunchbase.com/organization/dotdash-meredith,"Jun 5, 2025","$400,000,000",Not Started,"Advertising, Digital Media, Printing","New York, New York, United States",Dotdash Meredith is a digital and print media company that reaches a vast audience through its diverse portfolio of iconic brands.,"16,611",https://www.dotdashmeredith.com/,$1B to $10B,—,—,https://x.com/dotdashmeredith,https://www.linkedin.com/company/dotdashmeredith,1001-5000,"$400,000,000","Dec 1, 2021"
Baker Tilly,https://www.crunchbase.com/organization/baker-tilly,"Jun 5, 2025","$2,477,627,374",Not Started,"Accounting, Finance, Wealth Management","Chicago, Illinois, United States","Baker Tilly is a full-service consulting, tax, and assurance firm that provides a range of services to clients across various industries.","20,242",https://www.bakertilly.com/,$1B to $10B,"Blue Owl, HPS Investment Partners, New Mountain Capital, Hellman & Friedman, Blackstone Group","Blackstone Group, Hellman & Friedman",https://x.com/BakerTilly,http://www.linkedin.com/company/baker-tilly,10001+,"$1,500,000,000",1931
Sortera Bio,https://www.crunchbase.com/organization/sortera-bio,"Jun 5, 2025","£7,500,000",Not Started,"Biotechnology, Life Science, Medical","Cambridge, Cambridgeshire, United Kingdom",Sortera Bio operates as a biotechnology company.,"21,078",https://sortera.bio/,—,"AstraZeneca, Cambridge Innovation Capital, BioNTech",Cambridge Innovation Capital,,https://www.linkedin.com/company/sortera-bio/,11-50,"£7,500,000","Aug 7, 2023"
AirCapture,https://www.crunchbase.com/organization/aircapture,"Jun 5, 2025","$50,000,000",Not Started,Carbon Capture,"Berkeley, California, United States",AirCapture develops an on site and modular direct air capture technology.,"21,662",https://www.aircapture.com/,$1M to $10M,"US Department of Energy, Larsen Lam Climate Change Foundation","Larsen Lam Climate Change Foundation, US Department of Energy",,,11-50,"$50,000,000",2019
Allay Therapeutics,https://www.crunchbase.com/organization/allay-therapeutics,"Jun 5, 2025","$149,500,000",Not Started,"Biotechnology, Health Care, Medical, Therapeutics","San Jose, California, United States",Allay Therapeutics offers analgesic products for post-surgical pain management and recuperation.,"22,943",https://www.allaytx.com/,$1M to $10M,"Temasek Holdings, New Enterprise Associates, Pavilion Capital, HSBC Innovation Banking, Arboretum Ventures","Arboretum Ventures, ClavystBio, HSBC Innovation Banking, Lightstone Ventures, New Enterprise Associates",https://x.com/allaytx,https://www.linkedin.com/company/allaytx,11-50,"$57,500,000",2017
Neostella,https://www.crunchbase.com/organization/neostella,"Jun 5, 2025","$10,700,000",Not Started,"Accounting, Consulting, Information Technology, Professional Services, Software","Milwaukee, Wisconsin, United States","Neostella is an IT firm that specializes in RPA development, process consulting, UiPath implementation, cloud solution and support services.","23,055",https://neostella.com/,$10M to $50M,—,—,https://x.com/neostella_llc,https://www.linkedin.com/company/neostella/,251-500,"$10,700,000",2019
Latent Technology,https://www.crunchbase.com/organization/latent-technology,"Jun 5, 2025","$10,100,000",Not Started,"Animation, Gaming, PC Games, Virtual Reality","London, England, United Kingdom",Latent Technology builds the next-generation animation technology for virtual worlds.,"27,280",https://www.latent-technology.com/,—,"Alumni Ventures, Spark Capital, Root Ventures, AlbionVC, BITKRAFT Ventures","AlbionVC, Root Ventures, Spark Capital",https://x.com/L4tent,https://www.linkedin.com/company/latent-technology/about/,1-10,"$8,000,000",2022
Lendorse,https://www.crunchbase.com/organization/lendorse,"Jun 5, 2025","$13,722,975",Not Started,"EdTech, FinTech, Social Impact","Munich, Bayern, Germany","B2B2C Fintech, Social Impact, Increasing access to education through ""study now, pay later"" agreements.","28,314",https://lendorse.com/,$1M to $10M,"Techstars, Soulmates Ventures, LUMO labs, Vealo Ventures, PI-Impact","ABN AMRO + Techstars Future of Finance Accelerator, LUMO labs, Soulmates Ventures, Techstars",,https://www.linkedin.com/company/lendorse,1-10,"€1,750,000","Jan 1, 2022"
PreciseDx,https://www.crunchbase.com/organization/precisedx,"Jun 5, 2025","$42,680,074",Not Started,Health Care,"New York, New York, United States",PreciseDx is the only Cancer Risk Stratification company to provide patient-specific risk information through the analysis of morphology.,"29,834",https://precisedx.ai/,$1M to $10M,"Quest Diagnostics, LabCorp, Agilent Technologies, Mount Sinai Health System, IBM Ventures","Eventide, Merck Global Health Innovation Fund",,https://www.linkedin.com/company/precisedx,1-10,"$11,230,074",2019
Filament AI,https://www.crunchbase.com/organization/filament-ai,"Jun 5, 2025","$8,854,466",Not Started,"Artificial Intelligence (AI), Big Data, Consulting, Information Technology, Legal, Machine Learning","London, England, United Kingdom","Filament helps clients to build proprietary AI capability within their organisation, through consultancy, solutions and tooling","30,331",http://www.filament.ai/,$1M to $10M,"FINTOP Capital, Wealth Club","FINTOP Capital, Wealth Club",https://x.com/filamentai,https://www.linkedin.com/company/10809208,11-50,"$4,800,000","May 16, 2016"
Signify Bio,https://www.crunchbase.com/organization/signify-bio,"Jun 5, 2025","$15,000,000",Not Started,"Hospital, Medical, Therapeutics","Dallas, Texas, United States",Signify Bio is a biotechnology company harnessing the human body for the production of in situ protein therapeutics.,"31,883",https://signifybio.com/,—,"Eli Lilly, Danaher Ventures, BrightEdge - American Cancer Society, Actium Group, Strategic Investment Fund",Actium Group,,https://www.linkedin.com/company/signify-bio/,11-50,"$15,000,000",2024
Crebrid,https://www.crunchbase.com/organization/wildcat-lending,"Jun 5, 2025","$500,000,000",Not Started,"Commercial Lending, Commercial Real Estate, Consumer Lending, Financial Services, Lending, Real Estate, Real Estate Investment","Plano, Texas, United States","Crebrid is a private money lender in the North Texas area that produces fast, reasonable, and secure real estate loans.","32,448",https://crebrid.com/,$1M to $10M,Barings,Barings,https://x.com/LendingWildcat,https://www.linkedin.com/company/crebrid/,1-10,"$500,000,000",2014
Freepoint Commodities,https://www.crunchbase.com/organization/freepoint-commodities,"Jun 5, 2025","$7,430,000,000",Not Started,"Financial Services, Industrial, Oil and Gas, Risk Management","Stamford, Connecticut, United States",Freepoint Commodities offers commodity trading services to provide mid-stream commodity-producing assets.,"33,110",http://www.freepoint.com/,Less than $1M,"Deutsche Bank, Stone Point Capital, Citibank, Commonwealth Bank of Australia, Bank of China",—,https://x.com/freepointglobal,https://www.linkedin.com/company/freepoint-commodities,501-1000,"$2,300,000,000",2011
Momentum,https://www.crunchbase.com/organization/momentum-cd59,"Jun 5, 2025","$10,000,000",Not Started,"Blockchain, Financial Services, Non-Fungible Token (NFT)","San Francisco, California, United States","Momentum is a move central liquidity engine with multi-sig treasury management, token vesting, and liquidity provisioning.","35,701",https://app.mmt.finance/,—,"Coinbase Ventures, Amber Group, Jump Capital, Arcanum Capital, MEXC Ventures","OKX Ventures, Varys Capital",https://x.com/mmtfinance?lang=en,https://www.linkedin.com/company/momentumfinance/,11-50,—,—
RabitiAI,https://www.crunchbase.com/organization/rabitiai,"Jun 5, 2025","$15,000,000",Not Started,"Artificial Intelligence (AI), Decentralized Finance (DeFi), Information Technology","Miami, Florida, United States",RabitiAI is a technology company integrating artificial intelligence with blockchain to provide user-friendly solutions.,"37,048",https://rabitiai.net/,—,"D5Wav, Nortiyus Ventures","D5Wav, Nortiyus Ventures",https://x.com/RabitiAI,,—,"$5,000,000",2024
Knave,https://www.crunchbase.com/organization/knave-sas,"Jun 5, 2025","€348,500,000",Not Started,"Automotive, Electric Vehicle, Financial Services, Mobile Apps, Transportation","Paris, Ile-de-France, France","Knave provides pay-per-use mobility solutions, managing white-label rental programs for consumers.","39,200",https://www.knave.eu/,$1M to $10M,"Pollen Street Capital, ACOFI, XIFU Capital",Pollen Street Capital,,https://www.linkedin.com/company/knave-sas,11-50,"€100,000,000","Oct 31, 2019"
Çalık Enerji,https://www.crunchbase.com/organization/%C3%A7al%C4%B1k-enerji,"Jun 5, 2025","€152,000,000",Not Started,"Energy, Natural Resources, Renewable Energy","Istanbul, Istanbul, Turkey",Çalık Enerji offers natural energy to work for people in order to build a better and more sustainable future.,"42,237",https://www.calikenerji.com/,$1B to $10B,"Deutsche Bank, ING Group, Helaba","Deutsche Bank, Helaba, ING Group",,https://www.linkedin.com/company/calik-enerji/,1001-5000,"€112,000,000",1988
