Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
RAAPID INC,https://www.crunchbase.com/organization/raapid,"Jan 10, 2025","$6,699,334",Not Started,"Artificial Intelligence (AI), Health Care, Software","Louisville, Kentucky, United States","RAAPID is a healthcare technology company serving payers, healthcare providers, and other support organizations.","16,250",https://www.raapidinc.com/,$1M to $10M,M12 - Microsoft's Venture Fund,M12 - Microsoft's Venture Fund,https://x.com/raapidinc,https://www.linkedin.com/company/raapid,101-250,"$6,699,334","Feb 5, 2022"
Clearstep,https://www.crunchbase.com/organization/clearstep,"Jan 10, 2025","$10,902,499",Not Started,"Artificial Intelligence (AI), Health Care, Wellness","Chicago, Illinois, United States",Clinical-grade A.I. assistants for the entire patient journey,"19,533",https://www.clearstep.health/,$1M to $10M,"Techstars, nvp capital, RRE Ventures, OCA Ventures, Jumpstart Foundry",Techstars,https://x.com/clearstephealth,https://www.linkedin.com/company/clearstep,11-50,"$4,249,999",Jul 2018
Nephron Pharmaceuticals,https://www.crunchbase.com/organization/nephron-pharmaceuticals,"Jan 10, 2025","$775,000,000",Not Started,"Biotechnology, Health Care, Manufacturing","Florida, New York, United States",Nephron Pharmaceuticals Corporation is a mid-sized company that manufactures generic respiratory medications.,"22,942",http://www.nephronpharm.com/,$100M to $500M,"BlackRock, PNC Bank, WhiteHawk Capital Partners","BlackRock, PNC Bank, WhiteHawk Capital Partners",https://x.com/NephronPharm,https://www.linkedin.com/company/nephron-pharmaceuticals,501-1000,"$350,000,000",1997
Solar Cannabis Co.,https://www.crunchbase.com/organization/solar-cannabis,"Jan 10, 2025","$35,500,000",Not Started,"Cannabis, Energy Management, Health Care, Industrial, Industrial Automation, Internet of Things, Professional Services, Property Management, Renewable Energy, Retail","Somerset, Massachusetts, United States","Impact-focused multi-state operator: energy production, capital efficiency, automation, microgrid, solar arrays, CHP, sustainability","23,394",https://solarthera.com/,—,"National Grid, Ryan Mao, Safe Harbor Financial","National Grid, Ryan Mao, Safe Harbor Financial",https://x.com/SolarThera,https://www.linkedin.com/company/solarcannabisco/,101-250,"$5,000,000",2017
Rhygaze,https://www.crunchbase.com/organization/rhygaze,"Jan 10, 2025","$97,334,168",Not Started,"Biotechnology, Health Care, Therapeutics","Basel, Basel-Stadt, Switzerland",Rhygaze develops a novel gene therapy that targets cone cells to restore vision in patients suffering from diseases causing blindness.,"25,151",https://rhygaze.com/,—,"ARCH Venture Partners, F-Prime, Google Ventures, BioGeneration Ventures, Novartis Venture Fund","BioGeneration Ventures, Google Ventures, Novartis Venture Fund",,https://www.linkedin.com/company/rhygaze-ag/about/,11-50,"$86,000,000",2024
MilkMate,https://www.crunchbase.com/organization/milkmate,"Jan 10, 2025","$8,420,000",Not Started,"Health Care, Human Resources, Parenting","New York, New York, United States",MilkMate provides the first all-in-one breast pumping solution for the workplace.,"27,553",https://www.milkmate.com/,$1M to $10M,—,—,https://x.com/MilkMateInc,https://www.linkedin.com/company/themilkmate,11-50,"$1,665,000","Apr 12, 2022"
Phase Change Software,https://www.crunchbase.com/organization/phasechangesoftware,"Jan 10, 2025","$31,207,932",Not Started,"Artificial Intelligence (AI), Developer Tools, Enterprise Software","Golden, Colorado, United States",Phase Change Software transforms software into a technology and radically improves software development productivity.,"30,588",https://www.phasechange.ai/,$1M to $10M,—,—,https://x.com/PhaseChangeAI,https://www.linkedin.com/company/phasechangesoftware/,11-50,"$5,860,205",2005
Privasea,https://www.crunchbase.com/organization/privasea,"Jan 10, 2025","$20,000,000",Not Started,"Database, Software","Gothenburg, Vastra Gotaland, Sweden",Privasea is a company that provides global clients with tailored computing and data sharing solutions.,"34,910",https://www.privasea.ai/,—,"YZi Labs, Gate, Amber Group, Laser Digital, Binance",YZi Labs,https://x.com/Privasea_ai,https://www.linkedin.com/company/privasea-ai/?originalSubdomain=se,1-10,"$15,000,000",2022
Budgie Health,https://www.crunchbase.com/organization/budgie-health,"Jan 10, 2025","$6,000,000",Not Started,"Advice, Artificial Intelligence (AI), Health Care, Wellness","New York, New York, United States","Budgie Health offers an AI-driven platform that empowers employees, brokers, and employers to make better healthcare benefit decisions.","36,222",https://www.budgie-health.com/,Less than $1M,"Pear VC, Greycroft, Counterpart Ventures",—,,https://www.linkedin.com/company/budgie-health/,1-10,"$3,000,000",2021
Southland Holdings,https://www.crunchbase.com/organization/southland-holdings,"Jan 10, 2025","$200,000,000",Not Started,"Civil Engineering, Construction, Real Estate","Grapevine, Texas, United States",Southland Holdings offers infrastructure construction and civil engineering services.,"36,441",http://www.southlandholdings.com/,$500M to $1B,Callodine Commercial Finance,Callodine Commercial Finance,https://x.com/OnlineSouthland,https://www.linkedin.com/company/southland-holdings,1001-5000,"$20,000,000",1900
Rampart Communications,https://www.crunchbase.com/organization/rampart-communications,"Jan 10, 2025","$14,971,458",Not Started,"Communications Infrastructure, Network Security, Wireless","Linthicum Heights, Maryland, United States",Rampart Communications revolutionizes wireless communications and fundamental advances in digital security for individuals and businesses.,"37,623",https://rampartcommunications.com/,$1M to $10M,National Telecommunications and Information Administration,National Telecommunications and Information Administration,,https://www.linkedin.com/company/rampart-communications-security,51-100,"$9,971,458",2019
HiPay,https://www.crunchbase.com/organization/hipay,"Jan 10, 2025","€16,765,000",Not Started,"Analytics, Internet, Payments","Levallois-perret, Ile-de-France, France","HiPay optimizes online and in-store payments with a customizable all-in-one solution for pure players, omnichannel brands, and marketplaces.","38,699",https://www.hipay.com/,$50M to $100M,—,—,https://x.com/hipay,https://www.linkedin.com/company/hipay,101-250,"€6,765,000",2015
MPM BioImpact,https://www.crunchbase.com/organization/mpm-bioimpact,"Jan 10, 2025","$20,000,000",Not Started,"Angel Investment, Biotechnology, Financial Services","Boston, Massachusetts, United States",MPM BioImpact is a biotechnology investment firm specializing in managing early-stage venture and private/public impact.,"41,552",https://mpmbioimpact.com/,$1M to $10M,Meiji Seika Pharma,Meiji Seika Pharma,https://x.com/mpmcapital,https://www.linkedin.com/company/mpm-capital,11-50,"$20,000,000",2010
Seven States Power,https://www.crunchbase.com/organization/seven-states-power,"Jan 10, 2025","$439,000,000",Not Started,"Consulting, Energy, Renewable Energy, Solar","Chattanooga, Tennessee, United States","Seven States Power is a renewable energy company that designs, develops, and deploys solar solutions with state-of-art technology.","45,110",https://www.sevenstatespower.com/,$1M to $10M,U.S. Department of Agriculture,U.S. Department of Agriculture,https://x.com/7statespower,https://www.linkedin.com/company/seven-states-power-corporation,1-10,"$439,000,000",2007
Unwind Finance,https://www.crunchbase.com/organization/unwind-finance,"Jan 10, 2025","$8,464,990",Not Started,"Analytics, Artificial Intelligence (AI), Information Technology, Insurance, InsurTech, Real Time","San Francisco, California, United States",Unwind Finance transforms insurance risk into an accessible asset class with AI-driven transparency and liquidity.,"52,564",https://unwindfinance.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/unwind-finance,1-10,"$8,464,990",2022
Nevoa,https://www.crunchbase.com/organization/nevoa-inc,"Jan 10, 2025","$16,441,028",Not Started,"Health Care, Medical, Medical Device","Scottsdale, Arizona, United States","Nevoa designed Nimbus, a disinfecting system approved for fogging EPA-registered hypochlorous acid (HOCl).","67,030",https://www.nevoainc.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/nevoa/,11-50,"$5,892,851",2009
Inflammx Therapeutics,https://www.crunchbase.com/organization/inflammx-therapeutics,"Jan 10, 2025","$14,105,060",Not Started,"Biotechnology, Health Care, Therapeutics","Tampa, Florida, United States",Inflammx Therapeutics is a biotechnology startup company.,"67,317",https://inflammx.com/,$1M to $10M,Uniservices,—,,,11-50,"$5,750,000",2020
SecureG,https://www.crunchbase.com/organization/secureg,"Jan 10, 2025","$13,339,998",Not Started,"Communications Infrastructure, Internet of Things, Network Security","Herndon, Virginia, United States",SecureG is a company that develops universal security technologies for fifth generation wireless services.,"71,583",https://secureg.io/,$1M to $10M,National Telecommunications and Information Administration,National Telecommunications and Information Administration,,https://www.linkedin.com/company/securegtrust,11-50,"$6,000,000",2019
Omeza,https://www.crunchbase.com/organization/omeza,"Jan 10, 2025","$20,806,280",Not Started,"Health Care, Health Diagnostics, Medical Device","Sarasota, Florida, United States","Omeza is a hospital and healthcare company that provides wound care, venous leg ulcers, omega 3, and innovation.","97,581",https://omeza.com/,$1M to $10M,—,—,https://x.com/omezaskin,https://www.linkedin.com/company/omeza/,11-50,"$906,280",2014
"NarrativeWave, Inc.",https://www.crunchbase.com/organization/narrativewave-inc,"Jan 10, 2025","$13,426,923",Not Started,"Application Performance Management, Artificial Intelligence (AI), Asset Management, Clean Energy, Energy Management, Enterprise Software, Generative AI, Oil and Gas, Renewable Energy, SaaS","Scottsdale, Arizona, United States",Advanced Analytics & AI Powering Actionable Outcomes for Energy Operators,"137,147",http://www.narrativewave.com/,Less than $1M,—,—,,https://www.linkedin.com/company/4814629/,11-50,"$4,000,000","Jun 20, 2014"
Cibus Nordic Real Estate,https://www.crunchbase.com/organization/cibus-nordic-real-estate-ab,"Jan 10, 2025","€50,000,000",Not Started,"Financial Services, Real Estate, Real Estate Investment","Stockholm, Stockholms Lan, Sweden",Cibus Nordic Real Estate is a real estate investment company that invests in properties with grocery and daily-goods stores.,"163,226",https://www.cibusnordic.com/,$100M to $500M,—,—,,https://www.linkedin.com/company/cibusnordic,11-50,"€50,000,000",2017
Holding Varna,https://www.crunchbase.com/organization/holding-varna,"Jan 10, 2025","BGN30,000,000",Not Started,"Asset Management, Consulting","Varna, Varna, Bulgaria","Holding Varna offers the acquisition, appraisal, and management of shares, bonds, and licenses for patents.","213,885",http://www.holdingvarna.com/,$100M to $500M,—,—,,https://www.linkedin.com/company/holding-varna-a,1001-5000,"BGN30,000,000",1996
Air,https://www.crunchbase.com/organization/air,"Jan 9, 2025","$63,000,000",Not Started,"Cloud Storage, Collaboration, Content, Digital Media, Productivity Tools","Brooklyn, New York, United States","Air.inc is a visual workspace designed to automate creative operations by helping teams collect, approve, and share content.","1,017",https://air.inc/,$100M to $500M,"Headline, Tiger Global Management, Salesforce Ventures, WndrCo, Lerer Hippeau","Avenir, Headline, Lerer Hippeau, Tiger Global Management",https://x.com/airHQ,https://www.linkedin.com/company/airhq/,51-100,"$35,000,000","Jan 9, 2017"
DataDirect Networks,https://www.crunchbase.com/organization/datadirect-networks,"Jan 9, 2025","$309,900,000",Not Started,"AI Infrastructure, Artificial Intelligence (AI), Big Data, Data Storage, Enterprise Software, Predictive Analytics","Chatsworth, California, United States",DataDirect Networks provides AI data storage and management solutions for enterprises.,"1,055",http://www.ddn.com/,$100M to $500M,"Blackstone Group, ClearLight Partners, Digital Coast Ventures",Blackstone Group,https://x.com/ddn_limitless,http://www.linkedin.com/company/datadirect-networks,501-1000,"$300,000,000",1998
VertexOne,https://www.crunchbase.com/organization/vertex-one,"Jan 9, 2025","$257,756,000",Not Started,"GovTech, Information Services, Information Technology, SaaS, Software","Houston, Texas, United States","Integrated SaaS Solution for Utilities, including cloud Customer Information Systems (CIS) , Customer Engagement, Payments & Analytics","2,708",https://www.vertexone.net/,$50M to $100M,"BC Partners, Runway Growth Capital",Runway Growth Capital,https://x.com/vertexgroup,https://www.linkedin.com/company/vertex-one,251-500,"$131,000,000",1996
Pipe17,https://www.crunchbase.com/organization/pipe17,"Jan 9, 2025","$27,366,917",Not Started,"Cloud Infrastructure, Data Integration, SaaS, Software","Seattle, Washington, United States",Pipe17 is an OMS alternative that connects and automates e- commerce operations.,"2,817",https://pipe17.com/,$10M to $50M,"GLP Capital Partners, LFX Venture Partners","GLP Capital Partners, LFX Venture Partners",https://x.com/Pipe17inc,https://www.linkedin.com/company/pipe17/,51-100,"$19,366,917",Oct 2019
EnergyX,https://www.crunchbase.com/organization/energyx-e10c,"Jan 9, 2025","$201,452,804",Not Started,"Chemical Engineering, Environmental Engineering, Renewable Energy","Fort Lauderdale, Florida, United States",EnergyX is a clean technology company that optimizes the lithium extraction process.,"3,163",https://energyx.com/,Less than $1M,"General Motors, IMM Investment, Posco, The University of Texas at Austin, The Global Emerging Markets Group","General Motors, Posco, The Global Emerging Markets Group",https://x.com/energyx,https://www.linkedin.com/company/energyx-inc,101-250,"$1,986,897",2018
Verdiva Bio,https://www.crunchbase.com/organization/verdiva-bio,"Jan 9, 2025","$411,000,000",Not Started,"Biotechnology, Health Care, Medical","London, England, United Kingdom",Verdiva Bio creates cutting-edge treatments that improve results for patients with obesity and cardiometabolic diseases.,"4,393",https://verdivabio.com/,—,"RA Capital Management, General Atlantic, OrbiMed, Lilly Asia Ventures, Forbion Capital Partners","Forbion Capital Partners, General Atlantic",,https://www.linkedin.com/company/verdivabio,11-50,"$411,000,000","Jul 29, 2024"
Innovaccer,https://www.crunchbase.com/organization/innovaccer,"Jan 9, 2025","$654,100,000",Not Started,"Analytics, Artificial Intelligence (AI), Database, Health Care","San Francisco, California, United States",Innovaccer provides an AI cloud platform for healthcare data management and analytics.,"4,657",https://www.innovaccer.com/,$100M to $500M,"B Capital, Peak XV Partners, 500 Global, Tiger Global Management, Avidity Partners","M12 - Microsoft's Venture Fund, Mubadala Capital Ventures, Peak XV Partners, Tiger Global Management, WestBridge Capital",https://x.com/innovaccer,https://www.linkedin.com/company/innovaccer,1001-5000,"$275,000,000","Aug 1, 2014"
Rebellyous Foods,https://www.crunchbase.com/organization/seattle-food-tech-sft,"Jan 9, 2025","$43,465,430",Not Started,"Alternative Protein, Food and Beverage, Food Processing, Manufacturing","Seattle, Washington, United States",Rebellyous Foods is a food manufacturing technology and production company.,"12,378",http://rebellyous.com/,$1M to $10M,"Y Combinator, Fifty Years, Liquid 2 Ventures, Portfolia, Blue Horizon Corporation","Clear Current Capital, CPT Capital, Fifty Years, Liquid 2 Ventures, Sentient Ventures, Sinai Capital Partners",https://x.com/RebellyousFoods,https://www.linkedin.com/company/seattle-food-tech/,11-50,"$2,400,000",2017
XOCEAN,https://www.crunchbase.com/organization/xocean,"Jan 9, 2025","€183,300,000",Not Started,"Analytics, Big Data, Data Collection and Labeling, Data Mining","Carlingford, Louth, Ireland",XOCEAN delivers ocean data using uncrewed surface vessels for various applications.,"13,768",http://xocean.com/,$1M to $10M,"European Investment Bank, Endeavor Catalyst, S2G Investments, Morgan Stanley, Enterprise Ireland","Chris Huskilson, Endeavor Catalyst, Enterprise Ireland, European Commission, European Investment Bank, European Union, Venturewave Capital",https://x.com/xoceansocial,https://www.linkedin.com/company/xocean,101-250,"€115,000,000",2017
KamiwazaAI,https://www.crunchbase.com/organization/kamiwazaai,"Jan 9, 2025","$11,000,000",Not Started,"Artificial Intelligence (AI), Data Management, Information Technology, Machine Learning","Silverthorne, Colorado, United States","KamiwazaAI offers scalable AI solutions for cloud, core, and edge environments.","14,094",https://kamiwaza.ai/,—,"S3 Ventures, Pioneer Square Labs, Ascend, Howdy Partners, FirstMile Ventures",S3 Ventures,https://x.com/KamiwazaAI,https://www.linkedin.com/company/kamiwazaai,11-50,"$8,500,000",2023
Numab,https://www.crunchbase.com/organization/numab-ag,"Jan 9, 2025","CHF172,000,000",Not Started,"Biopharma, Biotechnology, Health Care, Health Diagnostics, Life Science, Medical, Therapeutics","Wadenswil, Zurich, Switzerland",Numab is a biotechnology company that offers antibody-based therapeutics for the treatment of severe diseases.,"14,751",http://numab.com/,$1M to $10M,"BlackRock, Cormorant Asset Management, Mitsubishi UFJ Capital, RTW Investments, Novo Holdings","Cormorant Asset Management, Forbion Capital Partners, HBM Partners, Novo Holdings",https://x.com/numab_tx,https://www.linkedin.com/company/numab-ag,51-100,"CHF50,000,000",2011
Stratolaunch Systems,https://www.crunchbase.com/organization/stratolaunch-systems,"Jan 9, 2025","$24,700,000",Not Started,"Aerospace, Innovation Management, Manufacturing","Huntsville, Alabama, United States",Stratolaunch Systems pioneers innovative solutions to revolutionize space transportation.,"14,985",https://www.stratolaunch.com/,$10M to $50M,Missile Defense Agency (MDA),Missile Defense Agency (MDA),https://x.com/stratolaunch,https://www.linkedin.com/company/stratolaunch/,501-1000,"$24,700,000",2011
Grand Games,https://www.crunchbase.com/organization/grand-games,"Jan 9, 2025","$33,079,591",Not Started,"Gaming, Mobile Apps, Online Games","Besiktas, Istanbul, Turkey","Grand Games is a mobile gaming company that creates innovative, genre-defining games.","16,388",https://grand.gs/,$10M to $50M,"Balderton Capital, Bek Ventures, Laton Ventures, Mert Gür","Balderton Capital, Bek Ventures",,https://www.linkedin.com/company/grandgames/,101-250,"$30,079,591",2024
Abstract,https://www.crunchbase.com/organization/washington-abstract,"Jan 9, 2025","$11,624,988",Not Started,"Artificial Intelligence (AI), GovTech, Legal, SaaS, Software","San Francisco, California, United States",Abstract is a SaaS company in the gov and legal tech sectors leveraging applied AI to provide risk and opportunity analysis.,"20,247",https://abstract.best/,$1M to $10M,"Plug and Play, Bonfire Ventures, VITALIZE Venture Capital, Path Ventures, Stage Venture Partners","Bonfire Ventures, Communitas Capital Partners, Stage Venture Partners",https://x.com/WashAbstract,https://www.linkedin.com/company/washingtonabstract,11-50,"$4,800,000",May 2020
Nevermined,https://www.crunchbase.com/organization/nevermined,"Jan 9, 2025","$7,009,106",Not Started,"Asset Management, Cyber Security, Financial Services, Generative AI, Web3","Zug, Zug, Switzerland",Nevermined is building the decentralized AI payments protocol.,"22,258",https://www.nevermined.io/,$1M to $10M,"Tribe Capital, NEAR, Arca, Generative Ventures, Polymorphic Capital","Generative Ventures, Polymorphic Capital, Signature Ventures",https://x.com/nevermined_io,https://linkedin.com/company/nevermined,11-50,"$4,000,000",2022
Timberlyne Therapeutics,https://www.crunchbase.com/organization/timberlyne-therapeutics,"Jan 9, 2025","$180,000,000",Not Started,"Biopharma, Biotechnology, Health Care","San Diego, California, United States",Timberlyne Therapeutics is a biopharmaceutical company that develops therapies for autoimmune diseases.,"24,925",https://timberlyne-tx.com/,—,"Lilly Asia Ventures, Bain Capital Life Sciences, Abingworth, 3H Health Investment, Boyu Capital","Abingworth, Bain Capital Life Sciences, Venrock Healthcare Capital Partners",https://x.com/TimberlyneTx,https://www.linkedin.com/company/timberlyne-therapeutics,11-50,"$180,000,000",2024
Phase Four,https://www.crunchbase.com/organization/phase-four,"Jan 9, 2025","$35,815,499",Not Started,"Aerospace, Innovation Management, Space Travel","El Segundo, California, United States",Phase Four is a provider of electric propulsion (EP) for small satellites.,"25,431",http://www.phasefour.io/,$1M to $10M,"Lightspeed Venture Partners, Alumni Ventures, Leonid Capital Partners, New Science Ventures, Green D Ventures","Artemis Capital Partners, Leonid Capital Partners, New Science Ventures",https://x.com/PhaseFourPlasma,https://www.linkedin.com/company/phase-four,11-50,—,2015
neoshare AG,https://www.crunchbase.com/organization/neoloan,"Jan 9, 2025","€19,000,000",Not Started,"Artificial Intelligence (AI), B2B, Finance, Financial Services, SaaS, Software","Munich, Bayern, Germany",neoshare revolutionizes large-volume debt financings using cutting edge technology paired with an in-house Debt Advisory.,"25,539",https://neoshare.de/,$1M to $10M,"Kreissparkasse Ludwigsburg, Hamburger Sparkasse AG, Sparkasse Hannover, Sparkasse KölnBonn, Pottinger real estate group",Volksbanken Raiffeisenbanken.,,https://www.linkedin.com/company/neoshare-ag,101-250,—,2019
RLTYco,https://www.crunchbase.com/organization/rltyco,"Jan 9, 2025","$20,000,000",Not Started,"Financial Services, Health Insurance, Legal Tech, Tax Consulting","New York, New York, United States","RLTYco is a real estate financial services company that provides commission advances, legal business formation, and tax assistance services.","27,191",https://rltyco.com/,$1M to $10M,"Altriarch, SERHANT. Ventures, Chris Schmidt, Andrew Dodge",Altriarch,https://x.com/rltyus,https://www.linkedin.com/company/rlty-co,11-50,"$20,000,000",2021
Nex Aero GmbH,https://www.crunchbase.com/organization/nex-e4a5,"Jan 9, 2025","€27,500,000",Not Started,"Manufacturing, Software","Berlin, Berlin, Germany","NEX Aero is developing scalable, hybrid-powered heavy-duty cargo drones — enabling zero-emission, hydrogen-based cargo logistics.","28,319",https://www.nex.aero/,—,Denkapparat,—,,https://www.linkedin.com/company/nex-aero/,11-50,"€24,000,000","Feb 2, 2021"
TactoTek,https://www.crunchbase.com/organization/tactotek,"Jan 9, 2025","$161,134,569",Not Started,"3D Technology, Automotive, Electronics, Manufacturing, Product Design","Oulu, Oulu, Finland","TactoTek develops and licenses in-mold structural electronics (IMSE) technology, enabling the creation of interactive and smart products.","28,661",https://www.tactotek.com/,$1M to $10M,"European Investment Bank, Tesi, VTT Technical Research Centre of Finland, Nordea, Forvia","Ascend Capital Partners, Conor Venture Partners, Kyocera, Nidoco, Nordea, Nordic Option",https://x.com/tactotek,https://www.linkedin.com/company/tactotek-inc-,101-250,"€5,000,000",2011
AnaCardio,https://www.crunchbase.com/organization/anacardio,"Jan 9, 2025","SEK388,000,000",Not Started,"Biopharma, Biotechnology, Medical","Solna, Stockholms Lan, Sweden",AnaCardio is a clinical stage biopharmaceutical company developing novel drugs to treat heart failure.,"30,411",https://anacardio.com/,$1M to $10M,"Novo Holdings, Pureos Bioventures, Sound Bioventures, Karolinska, Industrifonden","Flerie Invest, Industrifonden, Karolinska, Novo Holdings, Pureos Bioventures, Sound Bioventures",,https://www.linkedin.com/company/anacardio,11-50,"SEK205,000,000",2017
Thetis Pharmaceuticals,https://www.crunchbase.com/organization/thetis-pharmaceuticals,"Jan 9, 2025","$31,848,581",Not Started,"Biotechnology, Clinical Trials, Medical, Pharmaceutical","Ridgefield, Connecticut, United States",Thetis Pharmaceuticals is a biopharmaceutical company.,"30,559",http://thetispharma.com/,Less than $1M,"Connecticut Innovations, National Institutes of Health, Stonehenge Capital, The Leona M. and Harry B. Helmsley Charitable Trust, River Valley Investors","National Institutes of Health, The Leona M. and Harry B. Helmsley Charitable Trust",https://x.com/thetispharma,https://www.linkedin.com/company/thetis-pharmaceuticals-llc,1-10,"$8,975,000",2011
Biosphere,https://www.crunchbase.com/organization/biosphere-49a2,"Jan 9, 2025","$8,800,000",Not Started,"Biotechnology, Information Technology, Manufacturing","Oakland, California, United States",Biosphere engages in manufacturing commercial-scale fermentation products and robotic greenhouses.,"31,683",https://www.biosphere.io/,—,"Lowercarbon Capital, Founders Fund, Caffeinated Capital, GS Futures, Also Capital","Lowercarbon Capital, VXI Capital",,https://www.linkedin.com/company/biosphereio/about/,11-50,"$8,800,000",2022
Ndustrial,https://www.crunchbase.com/organization/ndustrial-io,"Jan 9, 2025","$26,200,000",Not Started,"Energy, Energy Efficiency, Manufacturing, Sustainability","Raleigh, North Carolina, United States","Ndustrial offers analytical engines that help businesses control production, improve energy efficiency, and eliminate waste.","33,586",http://www.ndustrial.io/,$1M to $10M,"Clean Energy Ventures, ABB, US Department of Energy, Lineage Logistics, Orion Energy Systems","ABB, Clean Energy Ventures, ENGIE New Ventures, GS Energy, Southwire Company, US Department of Energy",https://x.com/ndustrialio,https://www.linkedin.com/company/ndustrial-io,51-100,—,2011
AIK Banka,https://www.crunchbase.com/organization/aik-banka,"Jan 9, 2025","€40,000,000",Not Started,"Banking, Financial Services, Mobile Payments","Belgrade, Vojvodina, Serbia","AIK Banka offers account opening, loans, and mobile banking services.","35,459",https://www.aikbanka.rs/,$50M to $100M,Green for Growth Fund,Green for Growth Fund,,https://www.linkedin.com/company/aikbank/about/,501-1000,"€40,000,000",1976
Light Horse Therapeutics,https://www.crunchbase.com/organization/light-horse-therapeutics,"Jan 9, 2025","$62,000,000",Not Started,Biotechnology,"San Diego, California, United States","Light Horse Therapeutics is a small molecule drug discovery, pioneering to target that causes disabling and life-threatening diseases.","35,710",https://www.lighthorsetx.com/,—,"Mubadala Capital, AbbVie, Bristol-Myers Squibb, Versant Ventures, Taiho Ventures",Versant Ventures,,https://www.linkedin.com/company/light-horse-therapeutics/,11-50,"$62,000,000",2020
Beams,https://www.crunchbase.com/organization/beams-renovation,"Jan 9, 2025","$9,000,000",Not Started,"Construction, Interior Design, Marketplace, Software","London, England, United Kingdom",Beams is a home renovation marketplace,"36,103",https://beamsrenovation.com/,—,"Giant Ventures, Firstminute Capital, ETF Partners, Borusan Ventures",ETF Partners,,https://www.linkedin.com/company/beamsrenovation,11-50,"$9,000,000","Sep 27, 2022"
Advanced Power,https://www.crunchbase.com/organization/advanced-power,"Jan 9, 2025","$160,000,000",Not Started,"Clean Energy, Electrical Distribution, Energy Management","Zug, Zug, Switzerland","Advanced Power is a Swiss-based, privately-owned company whose mandate is to develop, own and manage power generation and related","36,689",https://www.advanced-power.com/,Less than $1M,Crédit Agricole,Crédit Agricole,,https://www.linkedin.com/company/279760,11-50,"$100,000,000",2000
OxCan,https://www.crunchbase.com/organization/oxcan,"Jan 9, 2025","$16,403,408",Not Started,"Biotechnology, Health Care, Health Diagnostics","Oxford, Oxfordshire, United Kingdom",OxCan is a startup that uses machine learning and liquid biopsy for early lung cancer detection.,"38,298",https://www.oxcan.co.uk/,$1M to $10M,"LifeArc, Eka Ventures, Cross-Border Impact Ventures, Cancer Research UK, Civilization Ventures","Cross-Border Impact Ventures, Eka Ventures, We Venture Capital",,https://www.linkedin.com/company/oxford-cancer-analytics/,11-50,"$11,000,000","Feb 3, 2020"
Aker Horizons,https://www.crunchbase.com/organization/aker-horizons,"Jan 9, 2025","NOK1,135,000,000",Not Started,"Incubators, Renewable Energy","Fornebu, Akershus, Norway",Aker Horizons is a planet-positive investment company.,"38,438",http://www.akerhorizons.com/,$100M to $500M,"Baillie Gifford, Innovation Norway",Innovation Norway,,https://www.linkedin.com/company/aker-horizons/,251-500,—,2020
HelloBello,https://www.crunchbase.com/organization/hellobello-tiernahrung-gmbh,"Jan 9, 2025","€6,765,000",Not Started,"E-Commerce, Food Delivery, Information Technology, Pet, Subscription Service","Vienna, Wien, Austria",HelloBello offers freshly cooked human-grade food tailored to each dog’s nutritional needs via a subscription service.,"40,199",https://www.hellobello.de/,$1M to $10M,"aws Gründungsfonds, Companion Fund, Hansmen Group, Peak Pride, Vienna Business Agency","aws Gründungsfonds, Companion Fund, Peak Pride",https://x.com/HelloBello_DE,https://www.linkedin.com/company/hello-bello,11-50,"€4,000,000",Sep 2019
Goosehead Insurance,https://www.crunchbase.com/organization/goosehead-insurance,"Jan 9, 2025","$300,000,000",Not Started,"Auto Insurance, Insurance, Property Insurance","West Lake Hills, Texas, United States",Goosehead Insurance is a growing personal lines insurance agencies in the country.,"45,034",http://www.gooseheadinsurance.com/,$100M to $500M,—,—,https://x.com/followgoosehead,https://www.linkedin.com/company/goosehead-insurance,1001-5000,"$300,000,000",2003
Saint Louis University,https://www.crunchbase.com/organization/saint-louis-university,"Jan 9, 2025","$32,710,000",Not Started,"Education, Higher Education, Universities","St Louis, Missouri, United States","Saint Louis University is a Catholic Jesuit institution that focuses on academic excellence, research, health care and commitment to faith.","48,778",http://slu.edu/,$100M to $500M,"Health Resources and Services Administration, U.S. Department of Education, U.S. Department of Health & Human Services, Missouri Department of Higher Education & Workforce Development","Health Resources and Services Administration, Missouri Department of Higher Education & Workforce Development, U.S. Department of Education, U.S. Department of Health & Human Services",https://x.com/SLU_Official,https://www.linkedin.com/company/saint-louis-university?trk=top_nav_home,1001-5000,"$5,000,000",1818
Rocsole,https://www.crunchbase.com/organization/rocsole,"Jan 9, 2025","$16,086,197",Not Started,"Analytics, Artificial Intelligence (AI), Machine Learning, Predictive Analytics, Software","Kuopio, Eastern Finland, Finland",Rocsole is a cleantech company with smart process imaging and real-time data analytics.,"49,270",http://www.rocsole.com/,$1M to $10M,"Repsol Energy Ventures, Shell Ventures, Springvest","Repsol Energy Ventures, Shell Ventures, Springvest",https://x.com/Rocsole,http://www.linkedin.com/company/rocsole,11-50,"€4,297,000","Apr 13, 2012"
